b,a,r,",",b,e,e,r,",",p,r,i,c,e
MillKing It Productions,Organic Amber Ale,9.36
MillKing It Productions,Mudshark Porter,8.52
MillKing It Productions,Tacoma Brew,7.76
MillKing It Productions,Trumpeter,9.35
MillKing It Productions,Old Woody 2005,9.3
MillKing It Productions,El Jefe Weizen Ale,8.69
MillKing It Productions,Silk Lady,8.2
Pateros Creek Brewing Company,Highwater Porter,7.8
Pateros Creek Brewing Company,Organic India Pale Ale,6.75
Pateros Creek Brewing Company,Highwater Porter,7.95
Pateros Creek Brewing Company,Lighthouse Ale,7.31
Pateros Creek Brewing Company,Hefeweizen,7.61
Pateros Creek Brewing Company,Winterhook Robust Winter Ale 1993,6.73
Pateros Creek Brewing Company,Point Defiance IPA,7.06
Pateros Creek Brewing Company,Castaway Barley Wine Winter Ale,8.08
Pateros Creek Brewing Company,Catalina Common Lager,8.93
Pateros Creek Brewing Company,Elysian Fields Pale Ale,5.86
O'Fallon Brewery,Vashon Old Stock Ale,6.55
O'Fallon Brewery,Snow Melt Nitrogen Pale,7.57
O'Fallon Brewery,Detonator Doppelbock,7.12
O'Fallon Brewery,Oak Stout,8.77
O'Fallon Brewery,First Flight Amber Ale,7.85
O'Fallon Brewery,Steelie Brown Ale,8.82
O'Fallon Brewery,Sequoia Red,7.76
O'Fallon Brewery,Zephyrus Pilsner,7.62
O'Fallon Brewery,Baron Oktoberfest,8.08
O'Fallon Brewery,Firehouse Red,5.17
Marble Brewery,LaConner Pilsener,9.11
Marble Brewery,Weissbier,7.66
Marble Brewery,Pyramid Thunderhead IPA,6.02
Marble Brewery,Porter,8.68
Marble Brewery,Wild Banshee Barleywine,8.96
Marble Brewery,The Wise ESB,8.74
Marble Brewery,Homeport Blonde,7.92
Marble Brewery,India Pale Ale,8.26
Marble Brewery,Light,7.35
Marble Brewery,Thornton Creel Ale,6.58
Big Wood Brewery,Trombipulator,5.91
Big Wood Brewery,Sick Duck Imperial Stout,8.7
Big Wood Brewery,No Doubt Stout,7.68
Big Wood Brewery,Pale Ale,7.38
Big Wood Brewery,BiFrÃ¶st Winter Ale,8.23
Big Wood Brewery,Afterburner IPA,4.66
Big Wood Brewery,Mt. Takhoma Blonde Ale,4.73
Big Wood Brewery,Porter,5.22
Big Wood Brewery,Snow Melt Nitrogen Pale,8.49
Big Wood Brewery,Wheat Hook,6.81
Howard Brewing Company,Bock,8.25
Howard Brewing Company,Blonde Ale,5.97
Howard Brewing Company,Irish Stout,7.03
Howard Brewing Company,Auld Acquaintance Spiced Ale,7.89
Howard Brewing Company,Golden Ale,9.45
Howard Brewing Company,Spitfire Best Bitter,8.38
Howard Brewing Company,Blind Pig Dunkelweizen,6.89
Howard Brewing Company,Porter,8.19
Howard Brewing Company,Old Bawdy 2006,4.76
Howard Brewing Company,Brown's Point ESB,7.64
Downeast Cider House,Golden Ale,9.18
Downeast Cider House,Old Rip Oatmeal Stout,6.47
Downeast Cider House,Oktoberfest,4.57
Downeast Cider House,Islander Pale Ale,7.76
Downeast Cider House,Maibock,4.69
Downeast Cider House,Moss Bay Extra,5.87
Downeast Cider House,Old Rip Oatmeal Stout,8.65
Downeast Cider House,BÃªte Blanche,8.74
Downeast Cider House,Bottleworks IPA,4.5
Downeast Cider House,Afterburner IPA,5.99
Swamp Head Brewery,Leviathan 2004,9.27
Swamp Head Brewery,E.S.B.,5.66
Swamp Head Brewery,Penitentiary Porter,7.69
Swamp Head Brewery,Point Defiance IPA,4.92
Swamp Head Brewery,BiFrÃ¶st Winter Ale,4.59
Swamp Head Brewery,Puget Brown Porter,6.97
Swamp Head Brewery,Thunder Head IPA,9.26
Swamp Head Brewery,Nut Brown Ale,8.54
Swamp Head Brewery,Clipper Gold Hefeweizen,7.6
Swamp Head Brewery,Baron Oktoberfest,9.19
Mavericks Beer Company,Alki Ale,7.92
Mavericks Beer Company,IPA,4.59
Mavericks Beer Company,Foster Child Australian Lager,8.65
Mavericks Beer Company,Terminator Stout,6.69
Mavericks Beer Company,Roza Reserve,5.15
Mavericks Beer Company,Porter,8.5
Mavericks Beer Company,Blonde Ale,8.67
Mavericks Beer Company,Warminster Special Bitter,6.51
Mavericks Beer Company,Imperial Stout,8.14
Mavericks Beer Company,Lava Rock Porter,5.8
TailGate Beer,Irish Stout,9.36
TailGate Beer,India Pale Ale,7.83
TailGate Beer,Thunder Head IPA,6.03
TailGate Beer,Kirkland Ale,6.79
TailGate Beer,Penitentiary Porter,6.35
TailGate Beer,Pale Ale,4.97
TailGate Beer,Oktoberfest,9.18
TailGate Beer,Golden,8.71
TailGate Beer,Yellowjacket Pale Ale,7.7
TailGate Beer,Scotch brand Ale,7.98
Northwest Brewing Company,Atlas Amber Ale,8.6
Northwest Brewing Company,Pale Ale,8.72
Northwest Brewing Company,India Pale Ale,8.73
Northwest Brewing Company,Steamer Glide Stout,5.23
Northwest Brewing Company,Barley Wine Ale,7.86
Northwest Brewing Company,Silk Lady,6.37
Northwest Brewing Company,Organic India Pale Ale,5.83
Northwest Brewing Company,Double Diamond Winter,7.18
Northwest Brewing Company,Winterhook Robust Winter Ale 1993,6.0
Northwest Brewing Company,Imperial I.P.A.,5.51
Dad & Dude's Breweria,Puget Porter,6.41
Dad & Dude's Breweria,Amber Weizen,6.78
Dad & Dude's Breweria,El Jefe Weizen Ale,7.89
Dad & Dude's Breweria,Heat Seeker Hefe,9.04
Dad & Dude's Breweria,Red Menace Big Amber,4.58
Dad & Dude's Breweria,XXXXX Stout,6.57
Dad & Dude's Breweria,Pseudo Lambic Framboise,4.93
Dad & Dude's Breweria,Extra Special Bitter,7.38
Dad & Dude's Breweria,Pseudo Lambic Framboise,6.97
Dad & Dude's Breweria,Kirkland Ale,5.46
Centennial Beer Company,Tilted Kilt Ale,8.05
Centennial Beer Company,India Pale Ale,7.27
Centennial Beer Company,Icebreaker Barley Wine,6.15
Centennial Beer Company,Loki,5.35
Centennial Beer Company,Weissbier,8.65
Centennial Beer Company,Nut Brown Ale,7.24
Centennial Beer Company,Imperial Stout,5.11
Centennial Beer Company,Hefeweizen,7.38
Centennial Beer Company,Alki Ale,4.53
Centennial Beer Company,Imperial I.P.A.,7.5
Denali Brewing Company,Firehouse Red,8.2
Denali Brewing Company,Avatar Jasmine IPA,7.94
Denali Brewing Company,Pale Ale,7.01
Denali Brewing Company,Black Mulligan Dublin Stout,7.63
Denali Brewing Company,Oktoberfest,4.81
Denali Brewing Company,Bhagwan's Best IPA,4.92
Denali Brewing Company,Poseidon Imperial Stout,9.17
Denali Brewing Company,Bock,7.34
Denali Brewing Company,Kirkland Ale,8.69
Denali Brewing Company,N.W. Pale Ale,7.11
Deschutes Brewery,Riot Ale,6.84
Deschutes Brewery,Blonde Ale,4.96
Deschutes Brewery,Red Menace Big Amber,8.17
Deschutes Brewery,Perseus Porter,5.7
Deschutes Brewery,Danger Ale,6.05
Deschutes Brewery,Cyclops Barleywine,5.94
Deschutes Brewery,Snow Cap,8.15
Deschutes Brewery,Old Seattle Lager,9.44
Deschutes Brewery,Highwater Porter,6.6
Deschutes Brewery,Scotch brand Ale,6.21
Sunken City Brewing Company,Old Seattle Lager,8.61
Sunken City Brewing Company,Thunder Head IPA,5.49
Sunken City Brewing Company,Redhook Long Hammer IPA,7.23
Sunken City Brewing Company,Scotch brand Ale,9.03
Sunken City Brewing Company,Bock,4.96
Sunken City Brewing Company,Moss Bay Extra,6.78
Sunken City Brewing Company,Silk Lady,5.54
Sunken City Brewing Company,Bourbon Barrel Stout,5.3
Sunken City Brewing Company,Kilt Lifter Scotch Ale,7.49
Sunken City Brewing Company,Tacoma Brew,6.09
Lucette Brewing Company,No Doubt Stout,5.9
Lucette Brewing Company,Roza Reserve,8.18
Lucette Brewing Company,Hefe-Weizen,4.89
Lucette Brewing Company,Hoptoberfest,9.38
Lucette Brewing Company,Old Seattle Lager,6.93
Lucette Brewing Company,Industrial IPA,7.79
Lucette Brewing Company,Blonde Ale,9.05
Lucette Brewing Company,Nebraska Bitter,4.53
Lucette Brewing Company,Terminator Stout,7.67
Lucette Brewing Company,Snow Melt Nitrogen Pale,6.42
The Black Tooth Brewing Company,Best Bitter,4.66
The Black Tooth Brewing Company,Pyramid Amber Weizen,7.05
The Black Tooth Brewing Company,Mudshark Porter,8.46
The Black Tooth Brewing Company,Vashon Old Stock Ale,5.39
The Black Tooth Brewing Company,Belgian White,8.52
The Black Tooth Brewing Company,Irish Stout,7.07
The Black Tooth Brewing Company,Humbles Blond Ale,4.82
The Black Tooth Brewing Company,Amber Weizen,7.75
The Black Tooth Brewing Company,India Pale Ale,5.56
The Black Tooth Brewing Company,Black Mulligan Dublin Stout,5.0
Kenai River Brewing Company,Del Rio Lager,7.44
Kenai River Brewing Company,Hefeweizen,5.92
Kenai River Brewing Company,Pinnacle Peak Pale Ale,6.27
Kenai River Brewing Company,Wheat Hook,7.98
Kenai River Brewing Company,Pyramid Apricot Weizen,8.88
Kenai River Brewing Company,Irish Stout,7.4
Kenai River Brewing Company,Whistling Pig Hefeweizen,6.82
Kenai River Brewing Company,Luna Weizen,5.5
Kenai River Brewing Company,Irish Stout,7.08
Kenai River Brewing Company,The Wise ESB,8.96
River North Brewery,Humbles Blond Ale,8.98
River North Brewery,Bhagwan's Best IPA,8.31
River North Brewery,Thornton Creel Ale,6.24
River North Brewery,Yellowjacket Pale Ale,8.43
River North Brewery,Porter,5.26
River North Brewery,Baron Pilsner,7.27
River North Brewery,Warminster Special Bitter,6.03
River North Brewery,Poseidon Imperial Stout,8.85
River North Brewery,Castaway Barley Wine Winter Ale,9.35
River North Brewery,Pilsner,7.35
Fremont Brewing Company,Black Hook Porter,4.86
Fremont Brewing Company,Golden,8.24
Fremont Brewing Company,El Jefe Weizen Ale,9.23
Fremont Brewing Company,IPA,5.24
Fremont Brewing Company,Winterhook Robust Winter Ale 2000,5.71
Fremont Brewing Company,Barleywine,7.21
Fremont Brewing Company,Puget Porter,7.6
Fremont Brewing Company,Pale Ale,6.77
Fremont Brewing Company,Catalina Common Lager,7.04
Fremont Brewing Company,Golden,7.98
Armstrong Brewing Company,Doppel Bock,8.73
Armstrong Brewing Company,DPA,4.58
Armstrong Brewing Company,Slam Dunkelweizen,7.92
Armstrong Brewing Company,Barnstormer Brown Ale,8.14
Armstrong Brewing Company,Imperial Pale,9.13
Armstrong Brewing Company,Best Bitter,6.2
Armstrong Brewing Company,Rye,5.2
Armstrong Brewing Company,Baron Pilsner,5.55
Armstrong Brewing Company,Nut Brown,8.27
Armstrong Brewing Company,Hart Espresso Stout,8.67
AC Golden Brewing Company,Hefe Weizen,6.18
AC Golden Brewing Company,Pale Ale,5.2
AC Golden Brewing Company,Oktoberfest,6.84
AC Golden Brewing Company,SunRye,7.88
AC Golden Brewing Company,Nightwatch Dark Ale,4.7
AC Golden Brewing Company,Brown Ale,7.99
AC Golden Brewing Company,Winterhook Robust Winter Ale 1993,8.51
AC Golden Brewing Company,Wild Banshee Barleywine,6.75
AC Golden Brewing Company,Admiral ESB,8.41
AC Golden Brewing Company,Faux Paddy Irish Ale,5.55
Big Bend Brewing Company,Spiced Ale,7.64
Big Bend Brewing Company,Loki,4.81
Big Bend Brewing Company,Vashon Old Stock Ale,8.46
Big Bend Brewing Company,Old Bawdy 2006,6.3
Big Bend Brewing Company,Thornton Creel Ale,7.51
Big Bend Brewing Company,Tacoma Brew,5.22
Big Bend Brewing Company,Wild Banshee Barleywine,5.39
Big Bend Brewing Company,Del Rio Lager,7.28
Big Bend Brewing Company,Wild Banshee Barleywine,4.85
Big Bend Brewing Company,Rat City IPA,5.36
Good Life Brewing Company,The Wise ESB,7.55
Good Life Brewing Company,Golden Ale,7.38
Good Life Brewing Company,Cyclops Barleywine,6.38
Good Life Brewing Company,Alki Ale,6.59
Good Life Brewing Company,Porter,4.92
Good Life Brewing Company,Weisse,8.9
Good Life Brewing Company,Mongoose IPA,8.2
Good Life Brewing Company,Silk Lady,5.59
Good Life Brewing Company,Hefe-Weizen,9.36
Good Life Brewing Company,Pyramid Apricot Weizen,5.36
Engine 15 Brewing,Fauntleroy Stout,4.8
Engine 15 Brewing,Red Card Lager,8.51
Engine 15 Brewing,Barnstormer Brown Ale,5.21
Engine 15 Brewing,DPA,5.74
Engine 15 Brewing,Yellowjacket Pale Ale,5.02
Engine 15 Brewing,Bourbon Barrel Stout,9.21
Engine 15 Brewing,Brown Ale,6.4
Engine 15 Brewing,Cyclops Barleywine,7.2
Engine 15 Brewing,BÃªte Blanche,6.5
Engine 15 Brewing,Trumpeter,7.1
Green Room Brewing,Hefeweizen,4.63
Green Room Brewing,Hefe Weizen,5.43
Green Room Brewing,Penitentiary Porter,9.31
Green Room Brewing,Lighthouse Ale,5.09
Green Room Brewing,N.W. Pale Ale,5.72
Green Room Brewing,Luna Weizen,5.47
Green Room Brewing,Clipper Gold Hefeweizen,4.85
Green Room Brewing,Luna Weizen,9.27
Green Room Brewing,Imperial Stout,8.68
Green Room Brewing,Salmon Bay E.S.B.,5.15
Brindle Dog Brewing Company,Imperial Stout,8.3
Brindle Dog Brewing Company,Whistling Pig Hefeweizen,7.07
Brindle Dog Brewing Company,Nut Brown,5.53
Brindle Dog Brewing Company,Snow Cap,5.48
Brindle Dog Brewing Company,Clipper Gold Hefeweizen,6.72
Brindle Dog Brewing Company,Alembic Pale,7.47
Brindle Dog Brewing Company,Navidad,5.48
Brindle Dog Brewing Company,Krystal Weizen,7.27
Brindle Dog Brewing Company,Blonde Ale,6.26
Brindle Dog Brewing Company,Irish Stout,6.51
Peace Tree Brewing Company,Thunder Head IPA,7.62
Peace Tree Brewing Company,Dutch Girl Lager,8.47
Peace Tree Brewing Company,India Pale Ale,8.14
Peace Tree Brewing Company,Golden,8.57
Peace Tree Brewing Company,Portage Bay Pilsener,6.0
Peace Tree Brewing Company,Whoville Weizenbock,5.93
Peace Tree Brewing Company,Peacemaker Porter,5.53
Peace Tree Brewing Company,Kilt Lifter Scotch Ale,7.8
Peace Tree Brewing Company,Mongoose IPA,6.65
Peace Tree Brewing Company,Black Hook Porter,5.23
Terrapin Brewing Company,Cream Stout,5.21
Terrapin Brewing Company,SunRye,7.46
Terrapin Brewing Company,Salmon Bay E.S.B.,4.9
Terrapin Brewing Company,Maibock,8.3
Terrapin Brewing Company,ESB,5.95
Terrapin Brewing Company,Hefe Weizen,5.59
Terrapin Brewing Company,Imperial I.P.A.,8.47
Terrapin Brewing Company,Highwater Porter,9.31
Terrapin Brewing Company,Weissbier,4.57
Terrapin Brewing Company,Wheat Hook,8.04
Pete's Brewing Company,Pyramid Thunderhead IPA,6.31
Pete's Brewing Company,Amber Ale,8.56
Pete's Brewing Company,Whoville Weizenbock,5.17
Pete's Brewing Company,Redhook Long Hammer IPA,6.63
Pete's Brewing Company,Amber Ale,5.99
Pete's Brewing Company,Mudshark Porter,7.78
Pete's Brewing Company,Blonde Ale,7.37
Pete's Brewing Company,Icebreaker Barley Wine,8.77
Pete's Brewing Company,Weisse,4.68
Pete's Brewing Company,Coal Creek Porter,4.89
Okoboji Brewing Company,Humbles Blond Ale,8.27
Okoboji Brewing Company,Best Bitter,6.61
Okoboji Brewing Company,Redhook Long Hammer IPA,8.63
Okoboji Brewing Company,Double Black Stout,7.49
Okoboji Brewing Company,Yellowjacket Pale Ale,6.69
Okoboji Brewing Company,Steelie Brown Ale,9.03
Okoboji Brewing Company,Golden,7.62
Okoboji Brewing Company,Alki Ale,9.24
Okoboji Brewing Company,Saison,9.47
Okoboji Brewing Company,Castaway Barley Wine Winter Ale,7.71
Crystal Springs Brewing Company,Penitentiary Porter,8.88
Crystal Springs Brewing Company,Wild Banshee Barleywine,5.52
Crystal Springs Brewing Company,Scotch brand Ale,5.31
Crystal Springs Brewing Company,Pseudo Lambic Framboise,7.01
Crystal Springs Brewing Company,Monkfish Tripel,5.62
Crystal Springs Brewing Company,Kirkland Ale,4.74
Crystal Springs Brewing Company,Double Black Stout,5.4
Crystal Springs Brewing Company,Deep Powder Winter Ale,5.12
Crystal Springs Brewing Company,Red Card Lager,7.24
Crystal Springs Brewing Company,Blonde Ale,5.17
Engine House 9,Sun Fest,4.73
Engine House 9,Yo Ho Ho Christmas Ale 2001,6.63
Engine House 9,Old Rip Oatmeal Stout,6.55
Engine House 9,Driftwood Ale,9.44
Engine House 9,10 Squared (10Â²),8.34
Engine House 9,Loki,5.6
Engine House 9,Winterhook Robust Winter Ale 2000,4.8
Engine House 9,Belgian White,7.8
Engine House 9,Mongoose IPA,8.15
Engine House 9,Hefe-Weizen,6.46
Tonka Beer Company,Alembic Pale,5.99
Tonka Beer Company,Cyclops Barleywine,4.81
Tonka Beer Company,Oak Stout,6.56
Tonka Beer Company,Traditional ESB,7.3
Tonka Beer Company,Barley Wine Ale,5.55
Tonka Beer Company,Hefeweizen,6.73
Tonka Beer Company,Detonator Doppelbock,7.93
Tonka Beer Company,Rye,5.01
Tonka Beer Company,Admiral ESB,9.48
Tonka Beer Company,Golden Ale,4.65
Red Hare Brewing Company,Barley Wine Ale,7.22
Red Hare Brewing Company,Apricot Weizen Ale,7.61
Red Hare Brewing Company,Firkin IPA,5.56
Red Hare Brewing Company,Afterburner IPA,8.72
Red Hare Brewing Company,BÃªte Blanche,8.93
Red Hare Brewing Company,Weissbier,5.18
Red Hare Brewing Company,Perseus Porter,7.05
Red Hare Brewing Company,Nut Brown,7.65
Red Hare Brewing Company,Sequoia Red,9.42
Red Hare Brewing Company,Driftwood Ale,8.31
Hangar 24 Craft Brewery,Pyramid Amber Weizen,5.97
Hangar 24 Craft Brewery,Pale Ale,6.6
Hangar 24 Craft Brewery,Luna Weizen,7.09
Hangar 24 Craft Brewery,Wheat Beer,8.51
Hangar 24 Craft Brewery,Terminator Stout,8.35
Hangar 24 Craft Brewery,Organic India Pale Ale,7.94
Hangar 24 Craft Brewery,Organic Amber Ale,6.27
Hangar 24 Craft Brewery,Vashon Old Stock Ale,5.65
Hangar 24 Craft Brewery,Bourbon Barrel Stout,6.63
Hangar 24 Craft Brewery,Sick Duck Imperial Stout,7.71
Big Elm Brewing,Pyramid Broken Rake,6.96
Big Elm Brewing,Two Frog Dubbel,5.85
Big Elm Brewing,Rat City IPA,5.83
Big Elm Brewing,Jolly Roger,5.0
Big Elm Brewing,Highwater Porter,4.8
Big Elm Brewing,Nightwatch Dark Ale,7.24
Big Elm Brewing,Porter,7.01
Big Elm Brewing,Wild Salmon Pale Ale,6.37
Big Elm Brewing,Hart Espresso Stout,6.19
Big Elm Brewing,Baron Schwarzbier,7.37
Good People Brewing Company,Hart Espresso Stout,8.2
Good People Brewing Company,Drawbridge Blonde,8.11
Good People Brewing Company,Zephyrus Pilsner,6.53
Good People Brewing Company,Steelie Brown Ale,8.72
Good People Brewing Company,Belgian White,8.38
Good People Brewing Company,ESB,8.29
Good People Brewing Company,Driftwood Ale,9.35
Good People Brewing Company,Golden,5.62
Good People Brewing Company,India Pale Ale,8.4
Good People Brewing Company,Islander Pale Ale,5.48
Heavy Seas Beer,Old Rip Oatmeal Stout,5.98
Heavy Seas Beer,Portage Bay Pilsener,4.74
Heavy Seas Beer,Salmon Bay E.S.B.,8.3
Heavy Seas Beer,Golden Ale,7.69
Heavy Seas Beer,Blonde Ale,4.74
Heavy Seas Beer,N.W. Pale Ale,6.67
Heavy Seas Beer,Farm Frog,7.36
Heavy Seas Beer,The Immortal IPA,7.45
Heavy Seas Beer,Old Woody 2005,5.52
Heavy Seas Beer,Admiral ESB,8.36
Telluride Brewing Company,Sick Duck Imperial Stout,8.71
Telluride Brewing Company,Wheat Beer,6.98
Telluride Brewing Company,I.M. Pale,7.59
Telluride Brewing Company,Irish Stout,4.55
Telluride Brewing Company,Frosty Frog,6.72
Telluride Brewing Company,Skagit Brown Ale,8.73
Telluride Brewing Company,Gale Force IPA,6.36
Telluride Brewing Company,Clipper Gold Hefeweizen,9.44
Telluride Brewing Company,Wild Salmon Pale Ale,6.51
Telluride Brewing Company,Peacemaker Porter,7.45
7 Seas Brewing Company,5 |000 Year Ale,5.9
7 Seas Brewing Company,Industrial IPA,4.91
7 Seas Brewing Company,LaConner Pilsener,5.42
7 Seas Brewing Company,Farm Frog,8.61
7 Seas Brewing Company,Moss Bay Extra,9.4
7 Seas Brewing Company,Point Defiance IPA,5.48
7 Seas Brewing Company,Spring Bock,7.75
7 Seas Brewing Company,Hoptoberfest,6.14
7 Seas Brewing Company,The Immortal IPA,4.51
7 Seas Brewing Company,Pale Ale,7.51
Confluence Brewing Company,Monkfish Tripel,8.86
Confluence Brewing Company,Pale Ale,5.8
Confluence Brewing Company,Irish Style Ale,9.19
Confluence Brewing Company,10 Squared (10Â²),8.85
Confluence Brewing Company,Golden,8.85
Confluence Brewing Company,LaConner Pilsener,8.34
Confluence Brewing Company,Steelie Brown Ale,8.74
Confluence Brewing Company,Rat City IPA,8.78
Confluence Brewing Company,Afterburner IPA,6.59
Confluence Brewing Company,Clipper Gold Hefeweizen,8.43
Bale Breaker Brewing Company,Hefe-Weizen,7.07
Bale Breaker Brewing Company,10 Squared (10Â²),6.21
Bale Breaker Brewing Company,Leviathan 2004,4.7
Bale Breaker Brewing Company,Red Menace Big Amber,8.67
Bale Breaker Brewing Company,Mt. Takhoma Blonde Ale,5.34
Bale Breaker Brewing Company,Oak Stout,6.88
Bale Breaker Brewing Company,Pale Ale,6.39
Bale Breaker Brewing Company,Pseudo Lambic Framboise,5.37
Bale Breaker Brewing Company,Two Frog Dubbel,6.92
Bale Breaker Brewing Company,Amber Ale,6.04
The Manhattan Brewing Company,Imperial Stout,6.22
The Manhattan Brewing Company,Light,6.66
The Manhattan Brewing Company,E.S.B.,7.39
The Manhattan Brewing Company,Traditional ESB,8.03
The Manhattan Brewing Company,Terminator Stout,4.83
The Manhattan Brewing Company,Nut Brown,8.76
The Manhattan Brewing Company,Organic Amber Ale,6.02
The Manhattan Brewing Company,First Flight Amber Ale,4.53
The Manhattan Brewing Company,Winterhook Robust Winter Ale 2000,4.89
The Manhattan Brewing Company,Industrial IPA,8.43
MacTarnahans Brewing Company,Hefe-Weizen,8.27
MacTarnahans Brewing Company,Wheat Beer,5.59
MacTarnahans Brewing Company,Baron Schwarzbier,7.72
MacTarnahans Brewing Company,Scarlet Fire IPA,6.71
MacTarnahans Brewing Company,Irish Stout,5.55
MacTarnahans Brewing Company,The Immortal IPA,8.36
MacTarnahans Brewing Company,India Pale Ale,6.95
MacTarnahans Brewing Company,BÃªte Blanche,7.77
MacTarnahans Brewing Company,Redhook Long Hammer IPA,8.84
MacTarnahans Brewing Company,Tacoma Brew,8.6
Stillmank Beer Company,Pyramid Apricot Weizen,8.3
Stillmank Beer Company,Steamer Glide Stout,8.89
Stillmank Beer Company,Trombipulator,7.02
Stillmank Beer Company,The Wise ESB,6.25
Stillmank Beer Company,10 Squared (10Â²),6.19
Stillmank Beer Company,Whistling Pig Hefeweizen,6.49
Stillmank Beer Company,Curve Ball,7.2
Stillmank Beer Company,10 Squared (10Â²),4.85
Stillmank Beer Company,Hefeweizen,7.16
Stillmank Beer Company,Flagship Red Alt Ale,4.83
Redhook Brewery,Pyramid Hefe Weizen,4.53
Redhook Brewery,Leviathan 2004,9.06
Redhook Brewery,Salmon Bay E.S.B.,8.34
Redhook Brewery,Dry Hopped IPA,5.52
Redhook Brewery,Brown Ale,7.19
Redhook Brewery,Baron Oktoberfest,9.27
Redhook Brewery,India Pale Ale,7.14
Redhook Brewery,Double Diamond Winter,4.89
Redhook Brewery,Baron Schwarzbier,7.03
Redhook Brewery,Trumpeter,6.96
Dock Street Brewery,Hoptoberfest,8.35
Dock Street Brewery,Loki,6.63
Dock Street Brewery,BiFrÃ¶st Winter Ale,8.46
Dock Street Brewery,5 |000 Year Ale,6.07
Dock Street Brewery,Winterhook Robust Winter Ale 1993,7.74
Dock Street Brewery,Thunder Head IPA,7.6
Dock Street Brewery,India Pale Ale,6.37
Dock Street Brewery,Cream Stout,8.7
Dock Street Brewery,Loki,6.64
Dock Street Brewery,Icebreaker Barley Wine,9.1
Blue Point Brewing Company,Pale Ale,4.56
Blue Point Brewing Company,Nut Brown Ale,9.02
Blue Point Brewing Company,The Wise ESB,4.75
Blue Point Brewing Company,Winterhook Robust Winter Ale 1993,8.7
Blue Point Brewing Company,Icebreaker Barley Wine,6.33
Blue Point Brewing Company,Yo Ho Ho Christmas Ale 2001,5.91
Blue Point Brewing Company,Nut Brown,7.02
Blue Point Brewing Company,Redhook Long Hammer IPA,7.26
Blue Point Brewing Company,Free Bike Amber,5.19
Blue Point Brewing Company,Oak Stout,9.23
Tampa Bay Brewing Company,Penitentiary Porter,5.56
Tampa Bay Brewing Company,Gale Force IPA,8.39
Tampa Bay Brewing Company,Terminator Stout,5.86
Tampa Bay Brewing Company,Pyramid Hefe Weizen,4.68
Tampa Bay Brewing Company,Farm Frog,9.39
Tampa Bay Brewing Company,Cyclops Barleywine,7.31
Tampa Bay Brewing Company,Icebreaker Barley Wine,5.04
Tampa Bay Brewing Company,Doppel Bock,7.43
Tampa Bay Brewing Company,Golden,6.02
Tampa Bay Brewing Company,Warminster Special Bitter,7.69
Devil's Canyon Brewery,Flagship Red Alt Ale,4.74
Devil's Canyon Brewery,Homeport Blonde,5.14
Devil's Canyon Brewery,Faux Paddy Irish Ale,8.41
Devil's Canyon Brewery,Barley Wine Ale,8.98
Devil's Canyon Brewery,Mongoose IPA,4.8
Devil's Canyon Brewery,Jolly Roger,8.08
Devil's Canyon Brewery,Flagship Red Alt Ale,8.76
Devil's Canyon Brewery,Blonde Ale,6.07
Devil's Canyon Brewery,Heat Seeker Hefe,6.99
Devil's Canyon Brewery,Oatmeal Stout,9.49
Stone Coast Brewing Company,Thunder Head IPA,4.7
Stone Coast Brewing Company,Warminster Special Bitter,8.41
Stone Coast Brewing Company,Hammerhead Ale,7.66
Stone Coast Brewing Company,Oktoberfest,6.14
Stone Coast Brewing Company,Kilt Lifter Scotch Ale,7.94
Stone Coast Brewing Company,Farm Frog,6.31
Stone Coast Brewing Company,DPA,4.71
Stone Coast Brewing Company,Penitentiary Porter,6.32
Stone Coast Brewing Company,Frosty Frog,5.79
Stone Coast Brewing Company,Wheat Beer,5.42
Broken Tooth Brewing Company,First Flight Amber Ale,8.18
Broken Tooth Brewing Company,Grand Cru,5.7
Broken Tooth Brewing Company,Baron Pilsner,5.87
Broken Tooth Brewing Company,Silk Lady,5.01
Broken Tooth Brewing Company,Cream Stout,9.19
Broken Tooth Brewing Company,Doppel Bock,8.93
Broken Tooth Brewing Company,Steelie Brown Ale,6.51
Broken Tooth Brewing Company,Skibbereen Stout,7.75
Broken Tooth Brewing Company,Alembic Pale,7.0
Broken Tooth Brewing Company,Peacemaker Porter,6.99
Seven Brides Brewery,Luna Weizen,8.18
Seven Brides Brewery,Dry Hopped IPA,8.55
Seven Brides Brewery,Mongoose IPA,5.14
Seven Brides Brewery,Hefe Weizen,5.07
Seven Brides Brewery,Mt. Takhoma Blonde Ale,8.17
Seven Brides Brewery,Afterburner IPA,8.54
Seven Brides Brewery,Sun Fest,6.24
Seven Brides Brewery,LaConner Pilsener,6.74
Seven Brides Brewery,Traditional ESB,4.95
Seven Brides Brewery,Whistling Pig Hefeweizen,8.3
Newburyport Brewing Company,Firehouse Red,8.44
Newburyport Brewing Company,Zephyrus Pilsner,5.63
Newburyport Brewing Company,Perseus Porter,7.65
Newburyport Brewing Company,Farm Frog,7.45
Newburyport Brewing Company,Rat City IPA,8.41
Newburyport Brewing Company,Danger Ale,4.92
Newburyport Brewing Company,Wee Heavy Winter Ale,4.98
Newburyport Brewing Company,Zephyrus Pilsner,7.84
Newburyport Brewing Company,Heat Seeker Hefe,6.6
Newburyport Brewing Company,Driftwood Ale,5.22
Dry Dock Brewing Company,Pale Ale,8.4
